0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,folder,file
-1.8519261036448431,1.4552260149461957,0.6457153986539685,-0.658261628608972,0.2777618689522088,-0.92427847740679,0.5462222304467413,-0.28837953895164314,-0.5495193262101393,0.4701406357402877,-0.6417238144694191,0.23761019266252112,-0.45892994919619157,0.05801840063955007,0.006595621983405395,000,000837.mp3
2.230716242849735,-1.513400756221091,-2.372253055023748,-0.03155277101270647,-0.8082150209978773,-1.4588141741949432,0.4943903158677624,0.30991705029599476,0.41359760441128285,-1.4263770848672723,-1.3660155990029161,-0.23311301371507956,0.12378716856191782,-0.4699595669447687,-0.12422055900908749,000,000853.mp3
0.5112546629555861,-2.4267983685143486,0.42315171112193145,-0.9212561220030264,0.40964940386130533,-1.0726602954102353,0.05801309761011416,1.0396605830795516,0.2636959319923195,-0.0745720144298068,-0.2816759383101545,0.7856988892496425,-1.0277570494831358,-0.13320914951976856,-0.10253279267203082,000,000349.mp3
-1.6287552101188227,-1.3822251544657858,2.2634290346056214,1.3030577299153967,-0.5963112291374446,0.8509276409370459,-0.9862909807713547,-0.8170809416657561,-0.43249007393292743,0.10393584376067586,-0.20952599873581262,0.39051122812524997,0.48869072822388054,-0.05931421609211381,-0.009651117778122593,000,000926.mp3
0.35650256402023994,1.414401949631166,-0.9242298762987776,-1.7220340248285604,0.5846200899075906,-0.6310283131016796,-0.16302766911362215,0.18926552508332758,0.11499160146172717,0.11796784728940116,-0.6649362734258771,-0.08615469200142746,-0.06472922541971177,0.059264131604739236,-0.06128755433121152,000,000838.mp3
-1.182823200552577,2.5396999086025724,-1.3643370008211069,-0.46231412239139485,-0.6628717297245078,-0.26210529405467364,-0.40271505407587943,-0.7692897166774209,-0.7245002030970107,0.3286325255147354,-0.14852343984424238,0.5197881074859805,-0.44647249004483824,-0.20648825800493273,-0.024507657129128668,000,000820.mp3
0.9034271807491918,-1.9410605051972902,0.969244141198006,-1.1302093321936837,0.12950347631380474,-0.027701433193572978,-1.2874170966964402,0.27111031405628183,0.8266481039484632,0.0780126357006259,0.15709379650952515,-0.002233119704952639,-1.3807864603968338,0.15490307773561082,0.4036384403226105,000,000315.mp3
-2.3844255654198716,4.386318047236844,-1.4646414927788478,0.008693992905579892,0.06928375929608868,-1.3357212069894995,0.11845279250239361,0.4414268954708753,0.4749018527043255,0.056151420263242977,0.16320521066389704,0.6607841799463229,-0.3813992700534294,0.14048464463980298,0.0015059671665171644,000,000997.mp3
-1.856542487944325,-1.9510025121619226,2.4811672946708767,2.2859219748722523,1.8459361639864973,0.02957692217542993,-0.27027828137885657,-0.43073470404959646,0.09519283778993763,0.23437416599283237,-0.6536298662030505,-0.13356902099377593,0.16990184771512964,-0.1807502610420177,-0.12510617954953696,000,000431.mp3
2.6735022712387004,1.1913572002569635,2.886705285468914,-1.263949377825183,0.1841458085904418,0.0980318322510413,0.04009678188022614,0.09446727004919514,0.4377920700629107,0.37323762418036427,0.5299588585080666,-0.44823001664043816,-0.22350330904277654,-0.15802783280110616,-0.035909210178267446,000,000821.mp3
-0.42804471711536596,-2.5816363976776473,-3.6028038014147614,-0.7190992455087636,0.7786632862813877,0.35593579214508847,2.193787687182439,0.6626559765952259,0.9266046722925347,-1.7902602895643247,-0.1538710972858995,0.42672846722698654,0.08239453406902893,-0.249004535753234,-0.08440714059649204,000,000184.mp3
-2.029241688248657,-1.9316208551902607,-0.4652851638464745,2.2505505069556175,-0.43277126595879767,1.0998706759639476,-0.17483422111297117,-0.6797209960083013,0.22595341429319662,-0.11005839554848694,0.2595522598920272,0.16931840468242176,-0.0111016284325236,0.07052537982170541,-0.011977583337338898,000,000945.mp3
2.997338407226448,-0.5648318256819785,1.1831438745434333,-1.3235956853934545,-1.5750629435524865,0.897226201567703,0.6322430301760045,0.4537733403995169,2.4921995100673517,0.12378921282510678,-0.5099266330669562,0.6373692376899703,-0.32356277354305796,-0.2596873848469237,-0.429421511960637,000,000801.mp3
0.6968921334298432,-2.553106411872297,-3.514947504376202,-0.3524642517055808,0.2449056272324009,-0.3591393229345003,1.0099645263388666,0.6833548933126018,0.3177377051390862,-0.10692579472072869,0.035366016934930876,-0.1680091868966032,0.27145658122596017,-0.19065049156470001,-0.12794514352294495,000,000424.mp3
-1.741846574148472,-2.5418631952213544,0.32538284858772554,1.6247843459483904,0.2950878783538012,0.30107405078904614,-0.43824507694808085,-0.81827367003302,-0.4001902355924908,0.03659166788384795,0.21875188837061163,0.054063122781430877,0.3132280946462567,-0.11775442343425625,-0.016378116807442892,000,000983.mp3
0.8964755630740687,-0.6384189501593643,1.4990393692774624,1.2835943087010917,0.6152892783248699,-0.3316899240358987,0.44097323448357173,-0.6510637527902973,-0.11365929065835978,0.2282517899688301,-0.28255772020929526,-0.30720273327943315,-0.22805245294246682,0.1702879550875273,0.10884118349641062,000,000620.mp3
